Name,Handle,Timestamp,Verified,Content,Comments,Retweets,Likes,Analytics,Tags,Mentions,Emojis,Profile Image,Tweet Link,Tweet ID
Simon Myerson KC,@SCynic1,2024-11-20T07:56:47.000Z,False,Same error. You insist that Israel must prove a particular intent. That’s wrong.,0,0,0,5,[],[],[],https://pbs.twimg.com/profile_images/1523788298157711360/J-6UpGUw_bigger.jpg,https://x.com/SCynic1/status/1859143840864551361,tweet_id:1859143840864551361
Michal Lipták,@MichalLiptak,2024-11-20T07:56:45.000Z,False,"And vast majority of people who call for end of war recognize this. They’re not about „destroying Israel“, but about ending the suffering, because in this war, crimes against humanity are the point. And we can then move from there towards the only solutions - political solutions.",0,0,0,5,[],[],[],https://pbs.twimg.com/profile_images/1678036752949293057/bqbyprh7_bigger.jpg,https://x.com/MichalLiptak/status/1859143831674826963,tweet_id:1859143831674826963
GGEC,@ggectee,2024-11-20T07:56:45.000Z,False,"“Protestors said UK ministers could potentially be complicit in war crimes by continuing to supply weapons to Israel”. 

“Between 2016 and 2020, Leonardo received £7 million from the Scottish Government and £786,125 from Scottish Enterprise in 2023.”",0,0,0,45,[],[],[],https://pbs.twimg.com/profile_images/1717150184499453952/oRkcXaHg_bigger.jpg,https://x.com/ggectee/status/1859143831230259324,tweet_id:1859143831230259324
Khalid,@Khalid43422040,2024-11-20T07:56:44.000Z,False,"Israël is actively trying to get European countries in a civil war.

And we just accept it, because to say something about it would be anti semitic (), so we rather just let them try and risk a civil war, then we would risk to be called anti semitic ()",0,0,0,6,[],[],"['\\U0001f62d', '\\U0001f480', '\\U0001f643', '\\U0001f62d', '\\U0001f62d', '\\U0001f62d', '\\U0001f62d', '\\U0001f62d', '\\U0001f480', '\\U0001f643']",https://pbs.twimg.com/profile_images/1316412787782975488/n4OtHqnZ_bigger.jpg,https://x.com/Khalid43422040/status/1859143827396722868,tweet_id:1859143827396722868
martin broek,@martinbroek,2024-11-20T07:56:44.000Z,False,US President Joe Biden is reportedly fuelling Israel war before his exit. The Biden admin is even urging Democratic senators to vote against legislation that would block more than $20 billion in weapon shipments to Israel.,0,0,0,13,[],[],[],https://pbs.twimg.com/profile_images/654270845997547521/ZrWpATIF_bigger.jpg,https://x.com/martinbroek/status/1859143826243285117,tweet_id:1859143826243285117
"from the river to the sea, decolonize palestine",@seisinenfeoffin,2024-11-20T07:56:43.000Z,False,"if they are getting paid, i’m sure it’s not much, except for a few ppl at the top who are making money hand over first",0,0,0,13,[],[],[],https://pbs.twimg.com/profile_images/1835751970017284096/IufUVqRo_bigger.jpg,https://x.com/seisinenfeoffin/status/1859143824708149281,tweet_id:1859143824708149281
TBN Israel,@TbnIsrael,2024-11-20T07:56:42.000Z,True,Israel Uncovers Iran’s Longstanding Financial Support for Hamashttps://tbnisrael.com/news/israel-uncovers-irans-longstanding-financial-suppo…,0,0,0,31,[],[],[],https://pbs.twimg.com/profile_images/1796118726942609408/eH7q9Epg_bigger.png,https://x.com/TbnIsrael/status/1859143820925153585,tweet_id:1859143820925153585
M.J. Salem,@M_J_Salem,2024-11-20T07:56:39.000Z,True,"My analysis has Israel ending before the end of this year. Its economy collapsed last summer, it can’t print money like US and the money from US is not enough and it’s mostly in the form of US weapons. It’s ppl displaced from the north & south, most of its workforce went to the",0,0,0,25,[],[],[],https://pbs.twimg.com/profile_images/1270595651185922053/UZm676YV_bigger.jpg,https://x.com/M_J_Salem/status/1859143807960297971,tweet_id:1859143807960297971
只是因為你,@ClarRuskine,2024-11-20T07:56:39.000Z,False,NEW The Israel Defense Forces (IDF) inflicted serious damage to the Iranian integrated air defense network during its s…,0,0,0,7,[],[],[],https://pbs.twimg.com/profile_images/1817734480582602752/AEZ5GVJI_bigger.png,https://x.com/ClarRuskine/status/1859143807008461210,tweet_id:1859143807008461210
Nūn ن,@nunigacc,2024-11-20T07:56:38.000Z,False,"What is truly strange is that someone who supposedly fights Communists, eats up their propaganda on Palestine, carefully crafted since the 1960's to generate an army of useful idiots in the West, moved by the sort of emotional blackmail that no Muslim or Communist would fall for.",0,0,0,5,[],[],[],https://pbs.twimg.com/profile_images/1656306063308627972/uFIJbIgn_bigger.jpg,https://x.com/nunigacc/status/1859143804189635047,tweet_id:1859143804189635047
Ramaron,@notafreecountry,2024-11-20T07:56:38.000Z,True,"Nothing looks remotely like this in Ukraine or Iraq. I understand that it's impossible to get clear info on those wars but that fact at least should be a starting point for everyone. Israel ""rules of engagement"" are on a whole other level.",0,0,0,15,[],[],[],https://pbs.twimg.com/profile_images/893506458771496964/CmSvafEu_bigger.jpg,https://x.com/notafreecountry/status/1859143802063139253,tweet_id:1859143802063139253
elio /dorian+ !! | FREE PALESTINE!,@sulfurandante,2024-11-20T07:56:35.000Z,False,"u will never understand how is it to play a game that U love lore of for years and finally get a series based on it..  ""league fans mad haha"" do u think without the fans engaging in the story for years arcane would air?",0,0,0,3,[],[],[],https://pbs.twimg.com/profile_images/1856493122575794176/k7eMsf-9_bigger.jpg,https://x.com/sulfurandante/status/1859143792357421365,tweet_id:1859143792357421365
jimmy sutherland#iadmirejeremycorbyn,@j_sutherland2,2024-11-20T07:56:35.000Z,False,"IDF forces patients out of beds at gunpoint, bound and stripped, at N Gaza's last functional hospital https://skwawkbox.org/2024/11/19/idf-forces-patients-out-of-beds-at-gunpoint-bound-and-stripped-at-n-gazas-last-functional-hospital/… via ",0,0,0,11,[],['@skwawkbox'],[],https://pbs.twimg.com/profile_images/1651629470019616768/iotpDKIw_bigger.jpg,https://x.com/j_sutherland2/status/1859143791665405984,tweet_id:1859143791665405984
der herr r.,@noname_fra33276,2024-11-20T07:56:34.000Z,False,"in case of doubt, here is your confirmation by the british government: ""israel is not committed to complying with international humanitarian law.""",0,0,0,3,[],[],[],https://pbs.twimg.com/profile_images/1652942983052795904/B74aQnpI_bigger.png,https://x.com/noname_fra33276/status/1859143788167393491,tweet_id:1859143788167393491
Nithya Nair,@NithyaNair82690,2024-11-20T07:56:34.000Z,False,"Ukraine is not going get back those lands for sure. Firstly never go to any war, if your country is not like Israel, ukrne lost everything because they acted like proxy for west... They want to keep fighting because they know, if they stop war, no money is going to come.",0,0,0,29,[],[],[],https://pbs.twimg.com/profile_images/1796846023765028864/OHIHhY4W_bigger.png,https://x.com/NithyaNair82690/status/1859143786619658678,tweet_id:1859143786619658678
MUHAMMAD BIN ABDULLAH,@PesananBaikUTK,2024-11-20T07:56:34.000Z,False,When My Messages Reach My Muslims In Palestine #ALLAH #ProphetMuhammadSAW #muhammadbinabdullah #AlmightyALLAH #muslims #muslimah #muslimummah #muslimstatus #islamicstatus  #messages #forall #fyp #fypages #Palestine #SavePalestine #Guidance #inspiration #motivation  #testimony,0,0,0,2,"['#ALLAH', '#ProphetMuhammadSAW', '#muhammadbinabdullah', '#AlmightyALLAH', '#muslims', '#muslimah', '#muslimummah', '#muslimstatus', '#islamicstatus', '#messages', '#forall', '#fyp', '#fypages', '#Palestine', '#SavePalestine', '#Guidance', '#inspiration', '#motivation', '#testimony']",[],[],https://pbs.twimg.com/profile_images/1856162830736863234/D30BRUJ3_bigger.jpg,https://x.com/PesananBaikUTK/status/1859143785210622424,tweet_id:1859143785210622424
Kofy Time,@kofy_time,2024-11-20T07:56:32.000Z,True,"Geographically challenged Hamasholes of ""Naarm"" Can't Locate Palestine On A MapWatch as Melbourne’s clueless woke ‘Hamasholes’ passionately chant for ""Palestine""… but can’t even find it on a map. Turns out, virtue-signaling doesn’t come with a geography lesson.

Do these",0,0,0,25,[],[],"['\\U0001f349', '\\U0001f921']",https://pbs.twimg.com/profile_images/1828975889092358144/Y0n3i4cu_bigger.jpg,https://x.com/kofy_time/status/1859143779477058010,tweet_id:1859143779477058010
yamn Ziad in Gaza,@ZiadYamn594401,2024-11-20T07:56:31.000Z,False,Donations keep stopping And interaction Slows down And life is very difficult I don't know what else to tell you to help me I started to feel very frustrated ,0,0,0,18,[],[],"['\\U0001f6a8', '\\U0001f494', '\\U0001f625', '\\U0001f494', '\\U0001f625', '\\U0001f494', '\\U0001f625', '\\U0001f494', '\\U0001f625', '\\U0001f494', '\\U0001f625', '\\U0001fac2', '\\U0001f64f', '\\U0001f6a8']",https://pbs.twimg.com/profile_images/1829227717809598465/SQ2B2frE_bigger.jpg,https://x.com/ZiadYamn594401/status/1859143774380712116,tweet_id:1859143774380712116
XRP-IN-ISRAEL,@bibisabra477490,2024-11-20T07:56:31.000Z,False,She's the reason of thousands smiles   .,0,0,0,26,[],[],[],https://pbs.twimg.com/profile_images/1689865952270159872/uoCPEsXl_bigger.jpg,https://x.com/bibisabra477490/status/1859143773650837882,tweet_id:1859143773650837882
Hafsa Adil,@hafsa_adil,2024-11-20T07:56:30.000Z,False,"Among the documented children killed (in Gaza), there are at least:

710 babies 
1,793 toddlers
1,205 preschoolers
4,205 primary school children 
3,442 high school children
An A-Z of the children Israel killed in Gaza https://aje.io/twsovh via  ",0,0,0,15,[],"['@AJEnglish', '@AliaChughtai']",[],https://pbs.twimg.com/profile_images/651737829475786752/tlw9I0m8_bigger.jpg,https://x.com/hafsa_adil/status/1859143769792114808,tweet_id:1859143769792114808
ObeyLLC,@ObeyCorporate,2024-11-20T07:56:30.000Z,False,"1) China and Iran warhawk 

2) socialist Zionist and China and Iran war hawk 

3) Lack of prosecutorial experience and is accused of having sex with a minor

Only a Zionist, warmongerer, or pedophile would like those picks. So the Israel lobby is thrilled.",0,0,0,8,[],[],[],https://pbs.twimg.com/profile_images/1822089645523402752/waR2KXTl_bigger.png,https://x.com/ObeyCorporate/status/1859143768198230337,tweet_id:1859143768198230337
Avi,@4Barel,2024-11-20T07:56:27.000Z,False,"Israel has slao been attacked by Palestinian terrorists & Hamas-Isis N@zis, they tried to wipe out the only Jewish state as their Hamas leaders and ""innocent"" Palestinians said themselves.
Did you & EU folks stood on the right side of history to gave us 100% support & kind words?",0,0,0,3,[],[],[],https://pbs.twimg.com/profile_images/1713250438424768512/QyOXLS7A_bigger.jpg,https://x.com/4Barel/status/1859143758278783303,tweet_id:1859143758278783303
For Israel,@1ForIsrael777,2024-11-20T07:56:27.000Z,False,"Not just Spaza Shops, but also Factories they are doing illegal things in factories. The children are getting a sick thanks to the factories.

If you want to see the full video go to YouTube the  - https://youtube.com/live/1cKBjiajDks?si=TiAqrNQ8iLn_L6ka…#spazashops #factories #illegalaliens",0,0,0,5,"['#spazashops', '#factories', '#illegalaliens']",['@ACDP'],[],https://pbs.twimg.com/profile_images/1498563964556521472/VaOtykTF_bigger.jpg,https://x.com/1ForIsrael777/status/1859143758274580847,tweet_id:1859143758274580847
Grannies4Equality,@grannies4equal,2024-11-20T07:56:25.000Z,False,"'Officially there is no war in the occupied West Bank, and the scale of death in Gaza has overshadowed the losses there. But children are being killed in greater numbers than at any time since the Israeli army seized control of the area in 1967.'",0,0,0,23,[],[],[],https://pbs.twimg.com/profile_images/1848978619793555456/inlUvF_K_bigger.jpg,https://x.com/grannies4equal/status/1859143747113476145,tweet_id:1859143747113476145
majorzer0,@prodev__,2024-11-20T07:56:25.000Z,False,"New nazis are pro Israel, they do not need to reconcile",0,0,0,2,[],[],[],https://pbs.twimg.com/profile_images/1806589572144377857/GS4vJ_zy_bigger.jpg,https://x.com/prodev__/status/1859143747109314995,tweet_id:1859143747109314995
AJ Goodfellows,@AjGoodfellows,2024-11-20T07:56:25.000Z,False,They condemn China regardless of what China does. They praise Israel regardless of how many innocent people were killed in Gaza. Don't take them seriously.,0,0,0,9,[],[],[],https://pbs.twimg.com/profile_images/1798062149190975488/nbOIwR53_bigger.png,https://x.com/AjGoodfellows/status/1859143746480468079,tweet_id:1859143746480468079
Robbybobbybaby,@Robbybobbybaby1,2024-11-20T07:56:24.000Z,False,"Incorrect. 5 years was for criminal damage. Peaceful protest is not a crime, exploited by JSO and the weekly Gaza lot.",0,0,0,6,[],[],[],https://pbs.twimg.com/profile_images/1317389469033635840/tpWgyrya_bigger.jpg,https://x.com/Robbybobbybaby1/status/1859143744949240133,tweet_id:1859143744949240133
Om Jed Revolutia,@revolutia,2024-11-20T07:56:24.000Z,False,"Human rights, my ass.

Stop the genocide and ethnic cleansing in Gaza first, and then punish the war criminals like Netanyahu and Gallant, before you can continue talking about human rights.",0,0,0,9,[],[],[],https://pbs.twimg.com/profile_images/1832629814215503872/3c-NzCTR_bigger.jpg,https://x.com/revolutia/status/1859143743712227666,tweet_id:1859143743712227666
Stephen,@stk85,2024-11-20T07:56:24.000Z,False,"That's like blaming the French resistance for the Jewish holocaust, silly.
Hamas only exist as a resistance movement because Israel has occupied, blockaded and enfornced apartheid since then.
If there was a route to peace then Hamas wouldn't exist",0,0,0,5,[],[],[],https://pbs.twimg.com/profile_images/1160990103772237828/30aza6o8_bigger.jpg,https://x.com/stk85/status/1859143743267291555,tweet_id:1859143743267291555
Jo_Loy,@JoLoy1,2024-11-20T07:56:24.000Z,False,I think the UK needs to get with the times. I am not sure anyone likes our streets being invaded by foreigners week in week out for palestine and other countries objectives here in the UK. They can take it to their own countries.,0,0,0,2,[],[],[],https://abs.twimg.com/sticky/default_profile_images/default_profile_bigger.png,https://x.com/JoLoy1/status/1859143742726222093,tweet_id:1859143742726222093
Lew Anno Suport#Israel #Ukraine 24/2-22,@anno1540,2024-11-20T07:56:22.000Z,True,"5/
The ISW admitted that Russian troops are advancing in the east of Ukraine. And in Kyiv, they do not hide that they expect a Russian offensive also in #Zaporizhzhia.

Meanwhile, the analysts added, the Russian dictator continues his information war aimed both at the West and",0,0,0,308,['#Zaporizhzhia'],[],[],https://pbs.twimg.com/profile_images/1774863258375098368/oqVnZ0Os_bigger.jpg,https://x.com/anno1540/status/1859143736313139552,tweet_id:1859143736313139552
funki,@funki0010645594,2024-11-20T07:56:20.000Z,False,God of Israel YHWH the truth and only living  God of the whole earth but that doesn't mean jews are more special than us we are all the same cause some of them don't believe in Jesus (we now share 1 spirit of God all nations ) who is the way to God,0,0,0,28,[],[],[],https://abs.twimg.com/sticky/default_profile_images/default_profile_bigger.png,https://x.com/funki0010645594/status/1859143728973115625,tweet_id:1859143728973115625
MOHAMMAD JAFAR ABBAS محمد جعفر عباس,@MOHAMMA47949502,2024-11-20T07:56:19.000Z,False,#WorldUK says it will boycott all diplomatic relations with Israel due to its long lasting war in Gaza#UK impacts major on #Israeli war. UK & #US should keep its relations better with all countries like Asian and #European. Both US & UK are responsible for war,0,0,0,5,"['#World', '#UK', '#Israeli', '#US', '#European']",[],[],https://pbs.twimg.com/profile_images/1692121928104910848/CT_JBPz2_bigger.jpg,https://x.com/MOHAMMA47949502/status/1859143722132533452,tweet_id:1859143722132533452
XYZ,@1_xyz_uk,2024-11-20T07:56:18.000Z,False,"ISRAEL MUST RELEASE THE THOUSANDS OF PALESTINIAN HOSTAGES

TAKEN BEFORE OCT 7TH",0,0,0,3,[],[],[],https://pbs.twimg.com/profile_images/1783933639585140736/jMFhwaRN_bigger.jpg,https://x.com/1_xyz_uk/status/1859143718034354414,tweet_id:1859143718034354414
Natalia Singer,@NataliaSin26255,2024-11-20T07:56:16.000Z,False,"All I see throughout the world is people suffering.  Regular people suffer! And more I see I understand that government, either you in Russia Ukraine Palestine Israel or UK or the USA isn’t your friend. Good for you mate for protesting! ",0,0,0,33,[],[],['\\u270a\\U0001f3fb'],https://pbs.twimg.com/profile_images/1858855408925921280/R40TDIB1_bigger.jpg,https://x.com/NataliaSin26255/status/1859143709914263954,tweet_id:1859143709914263954
