,Name,Handle,Timestamp,Verified,Content,Comments,Retweets,Likes,Analytics,Tags,Mentions,Emojis,Profile Image,Tweet Link,Tweet ID,cleaned_tweets
433,Rainy,@dryrainyday,2024-11-20T08:14:20.000Z,False,The  still hasn't taken any action against Israel. It's disgraceful.,0,0,0,6,[],['@UN'],[],https://pbs.twimg.com/profile_images/1711106103738568705/gG4fF-QZ_bigger.jpg,https://x.com/dryrainyday/status/1859148255335948474,tweet_id:1859148255335948474,still taken action israel disgraceful
434,Israel Realtime,@IsraelRealtime,2024-11-20T08:14:19.000Z,True,"THE 800th HAS FALLEN, YET MORE CEASEFIRE LEAKS - Real time from IsraelISRAEL REALTIME - Connecting to Israel in Realtime800 HAVE FALLEN.. the 800th soldier has fallen in the war - including those who fell on the massacre/invasion on Oct. 7.

.. A HERO SOLDIER HAS FALLEN..",0,0,0,80,[],[],"['\\u26ab', '\\u25aa\\ufe0f']",https://pbs.twimg.com/profile_images/1838988223294357514/EYhAtr9T_bigger.jpg,https://x.com/IsraelRealtime/status/1859148253591118228,tweet_id:1859148253591118228,fallen yet ceasefire leak real time israelisrael realtime connecting israel fallen soldier fallen war including fell hero soldier fallen
435,Real Lady K,@LadyKChannel,2024-11-20T08:14:16.000Z,True,"WTH, and we have no bomb shelter here in California. My apt's wall is so flimsy even 2nd hand marijuana fume can seep through. I'll be melted if Russia sends a nuke over.  A regular missile will torch most of LA because unlike Israel, we have no iron dome & bldgs're crappy.",0,0,0,55,[],[],[],https://pbs.twimg.com/profile_images/1756371190875406336/PUqwCf6p_bigger.jpg,https://x.com/LadyKChannel/status/1859148240408473947,tweet_id:1859148240408473947,wth bomb shelter california apt wall flimsy even hand marijuana fume seep melted russia sends nuke regular missile torch la unlike israel iron dome bldgs crappy
436,tony j,@TonyJ9685,2024-11-20T08:14:14.000Z,False,Really? Because Hamas militants didn't even come close to the number killed by Israel.,0,0,0,7,[],[],[],https://pbs.twimg.com/profile_images/1763271195062067200/da0qLCs9_bigger.jpg,https://x.com/TonyJ9685/status/1859148230447288393,tweet_id:1859148230447288393,really hamas militant even come close number killed israel
437,TheOldMan,@TheOldMan2003,2024-11-20T08:14:13.000Z,True,"So nice in London, for a change, to see zero Palestinian flags & zero calls for eradication of Jews & Israel at a demo

Well done #Farmers lets hope  listens      ",0,0,0,13,['#Farmers'],"['@Keir_Starmer', '@MayorofLondon', '@MartinDaubney', '@BellaWallerstei', '@piersmorgan', '@DouglasKMurray', '@zarahsultana']",[],https://abs.twimg.com/sticky/default_profile_images/default_profile_bigger.png,https://x.com/TheOldMan2003/status/1859148226420507031,tweet_id:1859148226420507031,nice london change see zero palestinian flag zero call eradication jew israel demo well done farmer let hope listens
438,WAR MONITOR,@_Syed_Husain_,2024-11-20T08:14:12.000Z,False,NEW:  #Netanyahu promised $5 million to anyone who brings at least one hostage from the #Gaza Strip...#Hamas #Israel,0,0,0,27,"['#Netanyahu', '#Gaza', '#Hamas', '#Israel']",[],['\\U0001f1ee\\U0001f1f1'],https://pbs.twimg.com/profile_images/1842398792643162112/OurQvB7f_bigger.jpg,https://x.com/_Syed_Husain_/status/1859148224520470550,tweet_id:1859148224520470550,new netanyahu promised million anyone brings least one hostage gaza strip hamas israel
439,Richard Finlay,@RichardFinlay__,2024-11-20T08:14:09.000Z,False,The self-flagellating Putin-apologist Right are the biggest shower of insufferable arseholes out there. Next in line to the Islamist/Marxist alliance and their Jew and Israel hatred.,0,0,0,48,[],[],[],https://pbs.twimg.com/profile_images/1857259224830468096/eoMR6LP7_bigger.jpg,https://x.com/RichardFinlay__/status/1859148209630720427,tweet_id:1859148209630720427,right biggest shower insufferable arsehole next line alliance jew israel hatred
440,Charly,@Charly92932280,2024-11-20T08:14:07.000Z,False,They are Hamas terrorists surrendering because they were cornered. Not doctors. According to you terrorist supporting simps the whole of Gaza is babies and doctors ,0,0,0,1,[],[],['\\U0001f921'],https://pbs.twimg.com/profile_images/1641876309327372291/1DHgrX8U_bigger.jpg,https://x.com/Charly92932280/status/1859148201875451909,tweet_id:1859148201875451909,hamas terrorist surrendering cornered doctor according terrorist supporting simps whole gaza baby doctor
441,Khamakai,@IgnoranceEnded,2024-11-20T08:14:06.000Z,False,Hamas is stealing the aid in Gaza.  What are these discussions going to do about Hamas stealing aid?  What are your discussions doing to protect the people trying to deliver the aid to Gazan civilians?,0,0,0,2,[],[],[],https://pbs.twimg.com/profile_images/1750697833311985664/fz9tycdB_bigger.jpg,https://x.com/IgnoranceEnded/status/1859148200093118897,tweet_id:1859148200093118897,hamas stealing aid gaza discussion going hamas stealing aid discussion protect people trying deliver aid gazan civilian
442,PiQ,@PiQSuite,2024-11-20T08:14:06.000Z,True," Distress escalates as Israeli strikes in Gaza kill 15, hospital services on brink of collapse

Full Story → https://app.piqsuite.com/reuters/israeli-strikes-kill-15-in-gaza-as-hospital-in-north-of-the-region-makes-distress-call-2024-11-20-08-12-26…",0,0,0,880,[],[],['\\U0001f4a5'],https://pbs.twimg.com/profile_images/1752761733213507584/NeRktmQ3_bigger.jpg,https://x.com/PiQSuite/status/1859148196943180038,tweet_id:1859148196943180038,distress escalates israeli strike gaza kill hospital service brink collapse full story http
443,Small Israel,@alex5arnold,2024-11-20T08:14:05.000Z,False,"Omon na day 20 oo, I know God will remember my day one day, I hope God touch pinopuppy heart for me.",0,0,0,9,[],[],"['\\U0001f64f', '\\U0001f64f', '\\U0001f629']",https://pbs.twimg.com/profile_images/1855225950130028544/cJvejpbu_bigger.jpg,https://x.com/alex5arnold/status/1859148196124962865,tweet_id:1859148196124962865,omon na day oo know god remember day one day hope god touch pinopuppy heart
444,Teréza Eliasz-Solomon,@EliaszSolomon,2024-11-20T08:14:01.000Z,False,". As the matriarch of a proud American Jewish family that includes every race, many national origins I want to personally thank you … I have been strong, also burdened by how my country that I love, USA (mostly, not all) Democrats have abandoned Israel - our ally!",0,0,0,6,[],['@SenJohnThune'],[],https://pbs.twimg.com/profile_images/1859136681191804928/Bcqozvaw_bigger.jpg,https://x.com/EliaszSolomon/status/1859148177946870185,tweet_id:1859148177946870185,matriarch proud american jewish family includes every race many national origin want personally thank strong also burdened country love usa mostly democrat abandoned israel ally
445,Whitesleeves,@Whitesleeves1,2024-11-20T08:13:59.000Z,False,Do Jews born in Israel thats their home,0,0,0,6,[],[],[],https://pbs.twimg.com/profile_images/1362534104609263619/D82J-okL_bigger.jpg,https://x.com/Whitesleeves1/status/1859148171269529922,tweet_id:1859148171269529922,jew born israel thats home
446,Resistance War News,@medymanno,2024-11-20T08:13:57.000Z,True,"#BREAKING 
Channel 14: The commander of the ""Nachshon"" battalion of the Kfir Brigade was seriously injured during an armed clash that broke out from point zero inside a building in Beit Lahia#Iran #Israel #Hezbollah #Lebanon #Gaza #Palestine",0,0,0,126,"['#BREAKING', '#Iran', '#Israel', '#Hezbollah', '#Lebanon', '#Gaza', '#Palestine']",[],['\\u26a1\\ufe0f'],https://pbs.twimg.com/profile_images/1818004347508101120/Zvrb4_1h_bigger.jpg,https://x.com/medymanno/status/1859148159861019017,tweet_id:1859148159861019017,breaking channel commander nachshon battalion kfir brigade seriously injured armed clash broke point zero inside building beit lahia iran israel hezbollah lebanon gaza palestine
447,julian,@resistancemate,2024-11-20T08:13:54.000Z,False,"Comrades from Stuttgart have designed a Palestine soli shirt, which you can pre-order now. The entire profit goes to ",0,0,0,8,[],['@PMRSonline'],[],https://pbs.twimg.com/profile_images/1827463181662298112/FA1AR5cm_bigger.jpg,https://x.com/resistancemate/status/1859148147986948411,tweet_id:1859148147986948411,comrade stuttgart designed palestine solo shirt entire profit go
448,ReformedTommy,@3moTyrion,2024-11-20T08:13:53.000Z,False,"Itd not a pick and choose tho. It's like you sre missing what I'm sayin entirely!!! I said, and this is the last time I'll repeat ""boycott everything that supports Israel that you don't NEED in your life"".",0,0,0,2,[],[],[],https://pbs.twimg.com/profile_images/1683763634025951232/xL5Kxuvs_bigger.jpg,https://x.com/3moTyrion/status/1859148144052744425,tweet_id:1859148144052744425,itd pick choose tho like sre missing sayin entirely said last time repeat boycott everything support israel need life
449,سیدمجید نظام,@ZxddXOxY2D7uITr,2024-11-20T08:13:50.000Z,False,Peace can only be found in a world without Israel,0,0,0,3,[],[],[],https://pbs.twimg.com/profile_images/1247730467228602368/oPMjui4j_bigger.jpg,https://x.com/ZxddXOxY2D7uITr/status/1859148131109085377,tweet_id:1859148131109085377,peace found world without israel
450,Mohammad Aminur Rahman,@Mohamma51973744,2024-11-20T08:13:45.000Z,False,Uncivilised IDF killed 41000+ children in Palestine,0,0,0,2,[],[],[],https://pbs.twimg.com/profile_images/1846794372618375169/x1lGdrMA_bigger.jpg,https://x.com/Mohamma51973744/status/1859148110301466629,tweet_id:1859148110301466629,uncivilised idf killed child palestine
451,Dryl Bsrb,@GB819,2024-11-20T08:13:45.000Z,False,Harris and Biden deserved to lose because they don't listen to the people who voted them in on the issue Israel.  Democrats voters are clear - cut the aid to Israel.  Biden and Harris choose to be ignorant.,0,0,0,8,[],[],[],https://pbs.twimg.com/profile_images/912478625890471936/4QyK-yaC_bigger.jpg,https://x.com/GB819/status/1859148108841484415,tweet_id:1859148108841484415,harris biden deserved lose listen people voted issue israel democrat voter clear cut aid israel biden harris choose ignorant
452,DocFilmSA,@DocFilmmakersSA,2024-11-20T08:13:41.000Z,False,"We, the  Documentary Filmmakers Assos of SA call on global media, film, & cultural bodies to cut ties with Israel. Urgent action is needed to end war crimes, protect media workers, and address the crisis in Palestine. #FreePalestine #MediaFreedom #StopIsrael",0,0,0,22,"['#FreePalestine', '#MediaFreedom', '#StopIsrael']",[],[],https://pbs.twimg.com/profile_images/1462424283725115404/8BMC_p3Q_bigger.jpg,https://x.com/DocFilmmakersSA/status/1859148094580961414,tweet_id:1859148094580961414,documentary filmmaker assos sa call global medium film cultural body cut tie israel urgent action needed end war crime protect medium worker address crisis palestine freepalestine mediafreedom stopisrael
453,Antigenocide,@LastchanceGAZA,2024-11-20T08:13:41.000Z,False,"Yes Im sure sanctioning the soviet union from 1930 and again in 1933 immensely helped their industry too. 

Aint it wild how you spared sanctions on nazis but have always aimed for communists. Wonder what that says about which side the US is on in that.",0,0,0,3,[],[],[],https://pbs.twimg.com/profile_images/1759933820160122880/wloajHv7_bigger.jpg,https://x.com/LastchanceGAZA/status/1859148094492844149,tweet_id:1859148094492844149,yes im sure sanctioning soviet union immensely helped industry aint wild spared sanction nazi always aimed communist wonder say side u
454,5th Column 4 all 1st,@DaRonsTa,2024-11-20T08:13:40.000Z,False,"It's pretty weird how Republican politicians all unanimously support Israel to the fullest, even if they had criticisms before becoming politicians.",0,0,0,9,[],[],[],https://pbs.twimg.com/profile_images/1836559067839631361/A1KJHR5W_bigger.jpg,https://x.com/DaRonsTa/status/1859148090789556252,tweet_id:1859148090789556252,pretty weird republican politician unanimously support israel fullest even criticism becoming politician
455,BOT named Q,@BOTnamedQ,2024-11-20T08:13:40.000Z,True,"gfy! 

america first doesn't mean genocidal Israel first

ceasefire or the maga rapture begins....",0,0,0,7,[],[],[],https://pbs.twimg.com/profile_images/1573414043825557504/BF2n098N_bigger.jpg,https://x.com/BOTnamedQ/status/1859148089648357472,tweet_id:1859148089648357472,gfy america first mean genocidal israel first ceasefire maga rapture begin
456,Eyal Zarur,@EyalZarur,2024-11-20T08:13:39.000Z,False,"Why does the pro palestine protesters always hide their faces?? I can never understand this. Are they afraid of later consequences? This makes no sense, if you believe in something go all in and bare the results.",0,0,0,1,[],[],[],https://pbs.twimg.com/profile_images/1452579693547429888/u8XOmlWe_bigger.jpg,https://x.com/EyalZarur/status/1859148085181792765,tweet_id:1859148085181792765,pro palestine protester always hide face never understand afraid later consequence make sense believe something go bare result
457,vernon,@vernon44713842,2024-11-20T08:13:35.000Z,False,"Amen, or WWI either. The UK should never have exported Bolshevism to Russia, starved 3 million Indians, or created the State of Israel as a colony. The UK has been fomenting war, strife and death for 300 years, time for Perfidious Albion to become an anachronism.",0,0,0,58,[],[],[],https://abs.twimg.com/sticky/default_profile_images/default_profile_bigger.png,https://x.com/vernon44713842/status/1859148068446232688,tweet_id:1859148068446232688,amen wwi either uk never exported bolshevism russia starved million indian created state israel colony uk fomenting war strife death year time perfidious albion become anachronism
458,W.R. Wolf Wood,@WSuperfitfan,2024-11-20T08:13:35.000Z,True,"I’m getting tired of explaining to every yob on x that there is no genocide occurring in Gaza. Repeat after me - no genocide! Do a little research on your own, fools! I am not spoon-feeding you low-IQ morons information any more.",0,0,0,24,[],[],[],https://pbs.twimg.com/profile_images/1628738780285792256/y_XgUuFJ_bigger.jpg,https://x.com/WSuperfitfan/status/1859148067682840774,tweet_id:1859148067682840774,getting tired explaining every yob x genocide occurring gaza repeat genocide little research fool moron information
